=== Model Evaluation Results ===

Image: 6.bmp_4738_0.png | Predicted: 0 | Actual: 0 | Probability: 94.22%
Image: 6.bmp_4876_0.png | Predicted: 0 | Actual: 0 | Probability: 76.67%
Image: 6.bmp_3525_0.png | Predicted: 0 | Actual: 0 | Probability: 95.76%
Image: 6.bmp_4718_0.png | Predicted: 0 | Actual: 0 | Probability: 76.82%
Image: 6.bmp_4520_1.png | Predicted: 0 | Actual: 1 | Probability: 84.58%
Image: 6.bmp_3030_1.png | Predicted: 1 | Actual: 1 | Probability: 92.46%
Image: 6.bmp_1978_0.png | Predicted: 0 | Actual: 0 | Probability: 95.46%
Image: 6.bmp_534_0.png | Predicted: 0 | Actual: 0 | Probability: 82.62%
Image: 6.bmp_2208_0.png | Predicted: 0 | Actual: 0 | Probability: 86.21%
Image: 6.bmp_571_0.png | Predicted: 0 | Actual: 0 | Probability: 92.91%
Image: 6.bmp_2661_0.png | Predicted: 0 | Actual: 0 | Probability: 94.79%
Image: 6.bmp_365_1.png | Predicted: 0 | Actual: 1 | Probability: 65.48%
Image: 6.bmp_118_0.png | Predicted: 0 | Actual: 0 | Probability: 81.38%
Image: 6.bmp_2624_0.png | Predicted: 0 | Actual: 0 | Probability: 99.15%
Image: 6.bmp_3661_0.png | Predicted: 0 | Actual: 0 | Probability: 89.95%
Image: 6.bmp_1517_0.png | Predicted: 0 | Actual: 0 | Probability: 72.39%
Image: 6.bmp_4371_0.png | Predicted: 0 | Actual: 0 | Probability: 98.74%
Image: 6.bmp_3624_0.png | Predicted: 0 | Actual: 0 | Probability: 96.24%
Image: 6.bmp_4334_0.png | Predicted: 0 | Actual: 0 | Probability: 93.07%
Image: 6.bmp_1552_0.png | Predicted: 0 | Actual: 0 | Probability: 96.34%
Image: 6.bmp_1183_0.png | Predicted: 0 | Actual: 0 | Probability: 68.23%
Image: 6.bmp_3109_0.png | Predicted: 1 | Actual: 0 | Probability: 57.83%
Image: 6.bmp_4419_0.png | Predicted: 0 | Actual: 0 | Probability: 95.60%
Image: 6.bmp_2109_0.png | Predicted: 0 | Actual: 0 | Probability: 61.27%
Image: 6.bmp_635_0.png | Predicted: 0 | Actual: 0 | Probability: 93.23%
Image: 6.bmp_2331_0.png | Predicted: 0 | Actual: 0 | Probability: 95.30%
Image: 6.bmp_670_1.png | Predicted: 1 | Actual: 1 | Probability: 81.91%
Image: 6.bmp_2374_0.png | Predicted: 0 | Actual: 0 | Probability: 88.07%
Image: 6.bmp_448_0.png | Predicted: 1 | Actual: 0 | Probability: 74.01%
Image: 6.bmp_1496_0.png | Predicted: 0 | Actual: 0 | Probability: 73.03%
Image: 6.bmp_4621_0.png | Predicted: 0 | Actual: 0 | Probability: 74.32%
Image: 6.bmp_1047_0.png | Predicted: 0 | Actual: 0 | Probability: 93.79%
Image: 6.bmp_3331_0.png | Predicted: 0 | Actual: 0 | Probability: 85.67%
Image: 6.bmp_1804_0.png | Predicted: 0 | Actual: 0 | Probability: 98.45%
Image: 6.bmp_1002_0.png | Predicted: 0 | Actual: 0 | Probability: 84.32%
Image: 6.bmp_4664_0.png | Predicted: 0 | Actual: 0 | Probability: 96.63%
Image: 6.bmp_1841_0.png | Predicted: 0 | Actual: 0 | Probability: 82.87%
Image: 6.bmp_3374_0.png | Predicted: 0 | Actual: 0 | Probability: 94.43%
Image: 6.bmp_1985_1.png | Predicted: 1 | Actual: 1 | Probability: 51.95%
Image: 6.bmp_4149_0.png | Predicted: 0 | Actual: 0 | Probability: 87.50%
Image: 6.bmp_3459_0.png | Predicted: 0 | Actual: 0 | Probability: 95.18%
Image: 6.bmp_3088_0.png | Predicted: 0 | Actual: 0 | Probability: 88.84%
Image: 6.bmp_4598_0.png | Predicted: 0 | Actual: 0 | Probability: 98.79%
Image: 6.bmp_2088_0.png | Predicted: 0 | Actual: 0 | Probability: 95.92%
Image: 6.bmp_2459_0.png | Predicted: 0 | Actual: 0 | Probability: 94.13%
Image: 6.bmp_320_0.png | Predicted: 0 | Actual: 0 | Probability: 79.13%
Image: 6.bmp_72_0.png | Predicted: 0 | Actual: 0 | Probability: 96.97%
Image: 6.bmp_2030_0.png | Predicted: 0 | Actual: 0 | Probability: 95.82%
Image: 6.bmp_2873_0.png | Predicted: 1 | Actual: 0 | Probability: 51.62%
Image: 6.bmp_37_0.png | Predicted: 1 | Actual: 0 | Probability: 91.05%
Image: 6.bmp_749_0.png | Predicted: 1 | Actual: 0 | Probability: 65.05%
Image: 6.bmp_2075_0.png | Predicted: 0 | Actual: 0 | Probability: 90.57%
Image: 6.bmp_398_0.png | Predicted: 0 | Actual: 0 | Probability: 93.70%
Image: 6.bmp_2836_0.png | Predicted: 0 | Actual: 0 | Probability: 82.23%
Image: 6.bmp_1346_0.png | Predicted: 0 | Actual: 0 | Probability: 86.18%
Image: 6.bmp_3873_0.png | Predicted: 0 | Actual: 0 | Probability: 62.06%
Image: 6.bmp_1797_0.png | Predicted: 0 | Actual: 0 | Probability: 86.05%
Image: 6.bmp_3208_1.png | Predicted: 0 | Actual: 1 | Probability: 62.46%
Image: 6.bmp_3075_0.png | Predicted: 0 | Actual: 0 | Probability: 94.60%
Image: 6.bmp_3836_0.png | Predicted: 0 | Actual: 0 | Probability: 89.02%
Image: 6.bmp_1303_0.png | Predicted: 0 | Actual: 0 | Probability: 62.61%
Image: 6.bmp_4565_0.png | Predicted: 0 | Actual: 0 | Probability: 72.74%
Image: 6.bmp_4699_0.png | Predicted: 1 | Actual: 0 | Probability: 63.35%
Image: 6.bmp_1616_1.png | Predicted: 1 | Actual: 1 | Probability: 76.45%
Image: 6.bmp_3389_0.png | Predicted: 0 | Actual: 0 | Probability: 95.25%
Image: 6.bmp_3758_0.png | Predicted: 0 | Actual: 0 | Probability: 69.74%
Image: 6.bmp_4248_0.png | Predicted: 0 | Actual: 0 | Probability: 91.15%
Image: 6.bmp_1653_1.png | Predicted: 1 | Actual: 1 | Probability: 62.81%
Image: 6.bmp_2758_0.png | Predicted: 0 | Actual: 0 | Probability: 91.40%
Image: 6.bmp_827_0.png | Predicted: 0 | Actual: 0 | Probability: 70.67%
Image: 6.bmp_862_0.png | Predicted: 0 | Actual: 0 | Probability: 96.50%
Image: 6.bmp_3168_0.png | Predicted: 0 | Actual: 0 | Probability: 75.91%
Image: 6.bmp_4478_0.png | Predicted: 0 | Actual: 0 | Probability: 77.23%
Image: 6.bmp_429_1.png | Predicted: 1 | Actual: 1 | Probability: 79.46%
Image: 6.bmp_2315_1.png | Predicted: 1 | Actual: 1 | Probability: 93.71%
Image: 6.bmp_611_0.png | Predicted: 1 | Actual: 0 | Probability: 80.08%
Image: 6.bmp_285_0.png | Predicted: 0 | Actual: 0 | Probability: 56.68%
Image: 6.bmp_2168_0.png | Predicted: 0 | Actual: 0 | Probability: 89.91%
Image: 6.bmp_654_0.png | Predicted: 0 | Actual: 0 | Probability: 88.33%
Image: 6.bmp_2294_0.png | Predicted: 0 | Actual: 0 | Probability: 93.53%
Image: 6.bmp_179_0.png | Predicted: 0 | Actual: 0 | Probability: 96.27%
Image: 6.bmp_2600_0.png | Predicted: 0 | Actual: 0 | Probability: 76.85%
Image: 6.bmp_1533_0.png | Predicted: 0 | Actual: 0 | Probability: 92.30%
Image: 6.bmp_4355_0.png | Predicted: 0 | Actual: 0 | Probability: 90.28%
Image: 6.bmp_4784_0.png | Predicted: 0 | Actual: 0 | Probability: 95.84%
Image: 6.bmp_3294_0.png | Predicted: 0 | Actual: 0 | Probability: 56.34%
Image: 6.bmp_3600_0.png | Predicted: 0 | Actual: 0 | Probability: 97.07%
Image: 6.bmp_1919_0.png | Predicted: 0 | Actual: 0 | Probability: 50.75%
Image: 6.bmp_4779_0.png | Predicted: 0 | Actual: 0 | Probability: 94.47%
Image: 6.bmp_3269_0.png | Predicted: 1 | Actual: 0 | Probability: 51.20%
Image: 6.bmp_510_0.png | Predicted: 0 | Actual: 0 | Probability: 68.22%
Image: 6.bmp_982_0.png | Predicted: 0 | Actual: 0 | Probability: 72.80%
Image: 6.bmp_2812_1.png | Predicted: 1 | Actual: 1 | Probability: 56.89%
Image: 6.bmp_555_0.png | Predicted: 0 | Actual: 0 | Probability: 92.55%
Image: 6.bmp_2269_0.png | Predicted: 0 | Actual: 0 | Probability: 59.99%
Image: 6.bmp_184_0.png | Predicted: 0 | Actual: 0 | Probability: 89.92%
Image: 6.bmp_5054_0.png | Predicted: 0 | Actual: 0 | Probability: 93.79%
Image: 6.bmp_2544_0.png | Predicted: 0 | Actual: 0 | Probability: 94.97%
Image: 6.bmp_278_0.png | Predicted: 0 | Actual: 0 | Probability: 83.09%
Image: 6.bmp_2195_0.png | Predicted: 0 | Actual: 0 | Probability: 86.64%
Image: 6.bmp_5011_0.png | Predicted: 0 | Actual: 0 | Probability: 89.59%
Image: 6.bmp_2501_0.png | Predicted: 0 | Actual: 0 | Probability: 95.90%
Image: 6.bmp_2993_0.png | Predicted: 0 | Actual: 0 | Probability: 94.15%
Image: 6.bmp_3195_0.png | Predicted: 0 | Actual: 0 | Probability: 64.19%
Image: 6.bmp_4485_0.png | Predicted: 1 | Actual: 0 | Probability: 67.59%
Image: 6.bmp_1632_0.png | Predicted: 0 | Actual: 0 | Probability: 95.21%
Image: 6.bmp_4054_0.png | Predicted: 0 | Actual: 0 | Probability: 95.21%
Image: 6.bmp_4817_0.png | Predicted: 0 | Actual: 0 | Probability: 75.83%
Image: 6.bmp_3544_0.png | Predicted: 0 | Actual: 0 | Probability: 90.56%
Image: 6.bmp_4229_1.png | Predicted: 1 | Actual: 1 | Probability: 54.59%
Image: 6.bmp_3993_0.png | Predicted: 0 | Actual: 0 | Probability: 78.20%
Image: 6.bmp_4011_0.png | Predicted: 0 | Actual: 0 | Probability: 91.63%
Image: 6.bmp_1677_0.png | Predicted: 1 | Actual: 0 | Probability: 52.48%
Image: 6.bmp_4852_0.png | Predicted: 0 | Actual: 0 | Probability: 77.31%
Image: 6.bmp_4395_0.png | Predicted: 0 | Actual: 0 | Probability: 81.93%
Image: 6.bmp_3685_0.png | Predicted: 0 | Actual: 0 | Probability: 94.98%
Image: 6.bmp_3254_0.png | Predicted: 0 | Actual: 0 | Probability: 94.65%
Image: 6.bmp_1961_0.png | Predicted: 0 | Actual: 0 | Probability: 94.12%
Image: 6.bmp_4744_0.png | Predicted: 0 | Actual: 0 | Probability: 96.01%
Image: 6.bmp_1122_0.png | Predicted: 0 | Actual: 0 | Probability: 94.94%
Image: 6.bmp_1924_0.png | Predicted: 0 | Actual: 0 | Probability: 80.78%
Image: 6.bmp_1167_0.png | Predicted: 0 | Actual: 0 | Probability: 85.55%
Image: 6.bmp_4701_0.png | Predicted: 0 | Actual: 0 | Probability: 95.68%
Image: 6.bmp_2254_0.png | Predicted: 1 | Actual: 0 | Probability: 71.44%
Image: 6.bmp_750_1.png | Predicted: 1 | Actual: 1 | Probability: 55.85%
Image: 6.bmp_568_0.png | Predicted: 0 | Actual: 0 | Probability: 92.10%
Image: 6.bmp_2685_0.png | Predicted: 0 | Actual: 0 | Probability: 94.05%
Image: 6.bmp_2211_0.png | Predicted: 0 | Actual: 0 | Probability: 76.43%
Image: 6.bmp_200_0.png | Predicted: 1 | Actual: 0 | Probability: 83.68%
Image: 6.bmp_245_0.png | Predicted: 0 | Actual: 0 | Probability: 91.33%
Image: 6.bmp_2579_0.png | Predicted: 0 | Actual: 0 | Probability: 94.89%
Image: 6.bmp_694_0.png | Predicted: 0 | Actual: 0 | Probability: 56.09%
Image: 6.bmp_5069_0.png | Predicted: 0 | Actual: 0 | Probability: 84.72%
Image: 6.bmp_3579_0.png | Predicted: 0 | Actual: 0 | Probability: 95.88%
Image: 6.bmp_4069_0.png | Predicted: 0 | Actual: 0 | Probability: 91.05%
Image: 6.bmp_4445_0.png | Predicted: 0 | Actual: 0 | Probability: 86.79%
Image: 6.bmp_3916_0.png | Predicted: 0 | Actual: 0 | Probability: 92.88%
Image: 6.bmp_3155_0.png | Predicted: 0 | Actual: 0 | Probability: 93.43%
Image: 6.bmp_3584_0.png | Predicted: 0 | Actual: 0 | Probability: 81.74%
Image: 6.bmp_4094_0.png | Predicted: 0 | Actual: 0 | Probability: 54.78%
Image: 6.bmp_3953_0.png | Predicted: 0 | Actual: 0 | Probability: 88.10%
Image: 6.bmp_1266_0.png | Predicted: 1 | Actual: 0 | Probability: 68.45%
Image: 6.bmp_4400_0.png | Predicted: 0 | Actual: 0 | Probability: 87.77%
Image: 6.bmp_3110_0.png | Predicted: 0 | Actual: 0 | Probability: 68.37%
Image: 6.bmp_4892_0.png | Predicted: 0 | Actual: 0 | Probability: 88.82%
Image: 6.bmp_2584_0.png | Predicted: 0 | Actual: 0 | Probability: 92.74%
Image: 6.bmp_5094_0.png | Predicted: 1 | Actual: 0 | Probability: 51.21%
Image: 6.bmp_2916_0.png | Predicted: 0 | Actual: 0 | Probability: 87.96%
Image: 6.bmp_2155_0.png | Predicted: 1 | Actual: 0 | Probability: 96.81%
Image: 6.bmp_2953_0.png | Predicted: 0 | Actual: 0 | Probability: 74.60%
Image: 6.bmp_2110_0.png | Predicted: 0 | Actual: 0 | Probability: 94.71%
Image: 6.bmp_101_0.png | Predicted: 0 | Actual: 0 | Probability: 94.83%
Image: 6.bmp_942_0.png | Predicted: 0 | Actual: 0 | Probability: 85.37%
Image: 6.bmp_2405_1.png | Predicted: 0 | Actual: 1 | Probability: 64.66%
Image: 6.bmp_2678_0.png | Predicted: 0 | Actual: 0 | Probability: 96.44%
Image: 6.bmp_144_0.png | Predicted: 0 | Actual: 0 | Probability: 74.84%
Image: 6.bmp_907_0.png | Predicted: 0 | Actual: 0 | Probability: 75.51%
Image: 6.bmp_1773_1.png | Predicted: 0 | Actual: 1 | Probability: 93.50%
Image: 6.bmp_4368_0.png | Predicted: 0 | Actual: 0 | Probability: 95.49%
Image: 6.bmp_3678_0.png | Predicted: 0 | Actual: 0 | Probability: 89.25%
Image: 6.bmp_2048_0.png | Predicted: 0 | Actual: 0 | Probability: 74.00%
Image: 6.bmp_774_0.png | Predicted: 0 | Actual: 0 | Probability: 88.91%
Image: 6.bmp_2499_0.png | Predicted: 0 | Actual: 0 | Probability: 94.55%
Image: 6.bmp_509_1.png | Predicted: 1 | Actual: 1 | Probability: 78.85%
Image: 6.bmp_731_0.png | Predicted: 0 | Actual: 0 | Probability: 91.12%
Image: 6.bmp_2235_1.png | Predicted: 1 | Actual: 1 | Probability: 94.24%
Image: 6.bmp_3499_0.png | Predicted: 0 | Actual: 0 | Probability: 76.59%
Image: 6.bmp_4189_0.png | Predicted: 0 | Actual: 0 | Probability: 93.50%
Image: 6.bmp_4558_0.png | Predicted: 1 | Actual: 0 | Probability: 61.13%
Image: 6.bmp_4230_0.png | Predicted: 0 | Actual: 0 | Probability: 82.03%
Image: 6.bmp_3720_0.png | Predicted: 0 | Actual: 0 | Probability: 54.05%
Image: 6.bmp_1087_0.png | Predicted: 0 | Actual: 0 | Probability: 74.79%
Image: 6.bmp_4275_0.png | Predicted: 0 | Actual: 0 | Probability: 95.62%
Image: 6.bmp_1413_0.png | Predicted: 0 | Actual: 0 | Probability: 82.64%
Image: 6.bmp_3765_0.png | Predicted: 0 | Actual: 0 | Probability: 94.88%
Image: 6.bmp_1881_0.png | Predicted: 0 | Actual: 0 | Probability: 86.79%
Image: 6.bmp_2720_0.png | Predicted: 0 | Actual: 0 | Probability: 87.05%
Image: 6.bmp_2765_0.png | Predicted: 0 | Actual: 0 | Probability: 90.77%
Image: 6.bmp_488_0.png | Predicted: 0 | Actual: 0 | Probability: 95.14%
Image: 6.bmp_2798_0.png | Predicted: 0 | Actual: 0 | Probability: 65.28%
Image: 6.bmp_475_0.png | Predicted: 0 | Actual: 0 | Probability: 93.90%
Image: 6.bmp_2349_0.png | Predicted: 1 | Actual: 0 | Probability: 61.22%
Image: 6.bmp_3349_0.png | Predicted: 1 | Actual: 0 | Probability: 95.27%
Image: 6.bmp_4659_0.png | Predicted: 1 | Actual: 0 | Probability: 76.90%
Image: 6.bmp_4288_0.png | Predicted: 0 | Actual: 0 | Probability: 93.85%
Image: 6.bmp_3798_0.png | Predicted: 0 | Actual: 0 | Probability: 96.21%
Image: 6.bmp_1693_1.png | Predicted: 0 | Actual: 1 | Probability: 92.79%
Image: 6.bmp_1839_0.png | Predicted: 1 | Actual: 0 | Probability: 78.59%
Image: 6.bmp_3134_1.png | Predicted: 0 | Actual: 1 | Probability: 77.38%
Image: 6.bmp_1386_0.png | Predicted: 0 | Actual: 0 | Probability: 90.26%
Image: 6.bmp_4972_0.png | Predicted: 0 | Actual: 0 | Probability: 82.71%
Image: 6.bmp_3421_0.png | Predicted: 0 | Actual: 0 | Probability: 80.57%
Image: 6.bmp_1757_0.png | Predicted: 1 | Actual: 0 | Probability: 51.31%
Image: 6.bmp_4131_0.png | Predicted: 0 | Actual: 0 | Probability: 93.20%
Image: 6.bmp_3464_0.png | Predicted: 0 | Actual: 0 | Probability: 95.97%
Image: 6.bmp_4937_0.png | Predicted: 0 | Actual: 0 | Probability: 91.77%
Image: 6.bmp_4174_0.png | Predicted: 0 | Actual: 0 | Probability: 93.10%
Image: 6.bmp_1712_0.png | Predicted: 0 | Actual: 0 | Probability: 94.40%
Image: 6.bmp_2421_0.png | Predicted: 0 | Actual: 0 | Probability: 84.82%
Image: 6.bmp_125_1.png | Predicted: 1 | Actual: 1 | Probability: 73.74%
Image: 6.bmp_789_0.png | Predicted: 0 | Actual: 0 | Probability: 67.85%
Image: 6.bmp_2464_0.png | Predicted: 0 | Actual: 0 | Probability: 74.59%
Image: 6.bmp_358_0.png | Predicted: 1 | Actual: 0 | Probability: 59.92%
Image: 6.bmp_3133_0.png | Predicted: 0 | Actual: 0 | Probability: 72.90%
Image: 6.bmp_4423_0.png | Predicted: 1 | Actual: 0 | Probability: 52.34%
Image: 6.bmp_1245_0.png | Predicted: 0 | Actual: 0 | Probability: 75.75%
Image: 6.bmp_3970_0.png | Predicted: 0 | Actual: 0 | Probability: 89.76%
Image: 6.bmp_1694_0.png | Predicted: 0 | Actual: 0 | Probability: 77.21%
Image: 6.bmp_3176_0.png | Predicted: 0 | Actual: 0 | Probability: 81.70%
Image: 6.bmp_3935_0.png | Predicted: 1 | Actual: 0 | Probability: 83.76%
Image: 6.bmp_1200_0.png | Predicted: 0 | Actual: 0 | Probability: 52.52%
Image: 6.bmp_4466_0.png | Predicted: 0 | Actual: 0 | Probability: 91.44%
Image: 6.bmp_1038_1.png | Predicted: 0 | Actual: 1 | Probability: 56.83%
Image: 6.bmp_2133_0.png | Predicted: 0 | Actual: 0 | Probability: 74.39%
Image: 6.bmp_437_1.png | Predicted: 1 | Actual: 1 | Probability: 88.27%
Image: 6.bmp_2176_0.png | Predicted: 0 | Actual: 0 | Probability: 89.82%
Image: 6.bmp_2935_0.png | Predicted: 0 | Actual: 0 | Probability: 68.51%
Image: 6.bmp_924_0.png | Predicted: 0 | Actual: 0 | Probability: 92.95%
Image: 6.bmp_167_0.png | Predicted: 0 | Actual: 0 | Probability: 93.22%
Image: 6.bmp_961_0.png | Predicted: 0 | Actual: 0 | Probability: 93.71%
Image: 6.bmp_122_0.png | Predicted: 0 | Actual: 0 | Probability: 88.97%
Image: 6.bmp_3426_1.png | Predicted: 0 | Actual: 1 | Probability: 66.69%
Image: 6.bmp_1750_1.png | Predicted: 1 | Actual: 1 | Probability: 61.61%
Image: 6.bmp_1568_0.png | Predicted: 0 | Actual: 0 | Probability: 95.74%
Image: 6.bmp_1595_0.png | Predicted: 1 | Actual: 0 | Probability: 66.05%
Image: 6.bmp_4722_0.png | Predicted: 1 | Actual: 0 | Probability: 92.15%
Image: 6.bmp_3232_0.png | Predicted: 0 | Actual: 0 | Probability: 96.47%
Image: 6.bmp_1101_0.png | Predicted: 0 | Actual: 0 | Probability: 95.70%
Image: 6.bmp_4767_0.png | Predicted: 1 | Actual: 0 | Probability: 51.61%
Image: 6.bmp_1942_0.png | Predicted: 0 | Actual: 0 | Probability: 90.40%
Image: 6.bmp_3277_0.png | Predicted: 0 | Actual: 0 | Probability: 77.84%
Image: 6.bmp_2232_0.png | Predicted: 1 | Actual: 0 | Probability: 59.42%
Image: 6.bmp_2277_0.png | Predicted: 1 | Actual: 0 | Probability: 50.07%
Image: 6.bmp_266_0.png | Predicted: 0 | Actual: 0 | Probability: 95.81%
Image: 6.bmp_223_0.png | Predicted: 0 | Actual: 0 | Probability: 67.83%
Image: 6.bmp_4809_0.png | Predicted: 0 | Actual: 0 | Probability: 62.87%
Image: 6.bmp_1669_0.png | Predicted: 0 | Actual: 0 | Probability: 92.41%
Image: 6.bmp_1080_1.png | Predicted: 0 | Actual: 1 | Probability: 92.25%
Image: 6.bmp_413_0.png | Predicted: 0 | Actual: 0 | Probability: 93.86%
Image: 6.bmp_881_0.png | Predicted: 0 | Actual: 0 | Probability: 93.81%
Image: 6.bmp_456_0.png | Predicted: 0 | Actual: 0 | Probability: 93.48%
Image: 6.bmp_1059_0.png | Predicted: 0 | Actual: 0 | Probability: 77.50%
Image: 6.bmp_4093_1.png | Predicted: 0 | Actual: 1 | Probability: 71.25%
Image: 6.bmp_3096_0.png | Predicted: 0 | Actual: 0 | Probability: 53.36%
Image: 6.bmp_4586_0.png | Predicted: 0 | Actual: 0 | Probability: 94.84%
Image: 6.bmp_1731_0.png | Predicted: 0 | Actual: 0 | Probability: 68.33%
Image: 6.bmp_4157_0.png | Predicted: 0 | Actual: 0 | Probability: 94.29%
Image: 6.bmp_4914_0.png | Predicted: 0 | Actual: 0 | Probability: 94.27%
Image: 6.bmp_3447_0.png | Predicted: 0 | Actual: 0 | Probability: 93.86%
Image: 6.bmp_3890_0.png | Predicted: 1 | Actual: 0 | Probability: 56.92%
Image: 6.bmp_1774_0.png | Predicted: 0 | Actual: 0 | Probability: 79.89%
Image: 6.bmp_3402_0.png | Predicted: 0 | Actual: 0 | Probability: 72.50%
Image: 6.bmp_4951_0.png | Predicted: 0 | Actual: 0 | Probability: 81.67%
Image: 6.bmp_2447_0.png | Predicted: 0 | Actual: 0 | Probability: 91.34%
Image: 6.bmp_2096_0.png | Predicted: 0 | Actual: 0 | Probability: 60.56%
Image: 6.bmp_592_1.png | Predicted: 0 | Actual: 1 | Probability: 67.83%
Image: 6.bmp_5112_0.png | Predicted: 0 | Actual: 0 | Probability: 97.09%
Image: 6.bmp_2402_0.png | Predicted: 0 | Actual: 0 | Probability: 57.69%
Image: 6.bmp_91_0.png | Predicted: 0 | Actual: 0 | Probability: 92.88%
Image: 6.bmp_2890_0.png | Predicted: 0 | Actual: 0 | Probability: 61.60%
Image: 6.bmp_712_0.png | Predicted: 0 | Actual: 0 | Probability: 65.41%
Image: 6.bmp_386_0.png | Predicted: 0 | Actual: 0 | Probability: 67.70%
Image: 6.bmp_2828_0.png | Predicted: 0 | Actual: 0 | Probability: 94.04%
Image: 6.bmp_2253_1.png | Predicted: 1 | Actual: 1 | Probability: 90.70%
Image: 6.bmp_757_0.png | Predicted: 0 | Actual: 0 | Probability: 93.53%
Image: 6.bmp_29_0.png | Predicted: 0 | Actual: 0 | Probability: 92.27%
Image: 6.bmp_1789_0.png | Predicted: 1 | Actual: 0 | Probability: 96.28%
Image: 6.bmp_1358_0.png | Predicted: 1 | Actual: 0 | Probability: 60.09%
Image: 6.bmp_3828_0.png | Predicted: 0 | Actual: 0 | Probability: 94.74%
Image: 6.bmp_3746_0.png | Predicted: 0 | Actual: 0 | Probability: 96.99%
Image: 6.bmp_1430_0.png | Predicted: 1 | Actual: 0 | Probability: 50.91%
Image: 6.bmp_4256_0.png | Predicted: 0 | Actual: 0 | Probability: 93.57%
Image: 6.bmp_4687_0.png | Predicted: 0 | Actual: 0 | Probability: 95.04%
Image: 6.bmp_3397_0.png | Predicted: 0 | Actual: 0 | Probability: 97.72%
Image: 6.bmp_3703_0.png | Predicted: 1 | Actual: 0 | Probability: 92.76%
Image: 6.bmp_4213_0.png | Predicted: 0 | Actual: 0 | Probability: 74.17%
Image: 6.bmp_1475_0.png | Predicted: 0 | Actual: 0 | Probability: 87.65%
Image: 6.bmp_2397_0.png | Predicted: 0 | Actual: 0 | Probability: 89.33%
Image: 6.bmp_2746_0.png | Predicted: 0 | Actual: 0 | Probability: 82.58%
Image: 6.bmp_2703_0.png | Predicted: 0 | Actual: 0 | Probability: 93.18%
Image: 6.bmp_2487_0.png | Predicted: 0 | Actual: 0 | Probability: 95.82%
Image: 6.bmp_14_0.png | Predicted: 0 | Actual: 0 | Probability: 91.42%
Image: 6.bmp_2815_0.png | Predicted: 0 | Actual: 0 | Probability: 90.15%
Image: 6.bmp_2056_0.png | Predicted: 0 | Actual: 0 | Probability: 74.59%
Image: 6.bmp_51_0.png | Predicted: 0 | Actual: 0 | Probability: 52.83%
Image: 6.bmp_2850_0.png | Predicted: 0 | Actual: 0 | Probability: 97.75%
Image: 6.bmp_517_1.png | Predicted: 1 | Actual: 1 | Probability: 92.62%
Image: 6.bmp_2013_0.png | Predicted: 1 | Actual: 0 | Probability: 76.89%
Image: 6.bmp_4546_0.png | Predicted: 0 | Actual: 0 | Probability: 94.19%
Image: 6.bmp_1320_0.png | Predicted: 0 | Actual: 0 | Probability: 59.01%
Image: 6.bmp_3815_0.png | Predicted: 0 | Actual: 0 | Probability: 95.09%
Image: 6.bmp_3056_0.png | Predicted: 0 | Actual: 0 | Probability: 93.05%
Image: 6.bmp_1118_1.png | Predicted: 1 | Actual: 1 | Probability: 65.97%
Image: 6.bmp_3487_0.png | Predicted: 0 | Actual: 0 | Probability: 53.61%
Image: 6.bmp_4197_0.png | Predicted: 0 | Actual: 0 | Probability: 90.07%
Image: 6.bmp_3850_0.png | Predicted: 0 | Actual: 0 | Probability: 60.26%
Image: 6.bmp_1365_0.png | Predicted: 0 | Actual: 0 | Probability: 93.96%
Image: 6.bmp_4503_0.png | Predicted: 0 | Actual: 0 | Probability: 72.17%
Image: 6.bmp_3013_0.png | Predicted: 0 | Actual: 0 | Probability: 92.75%
Image: 6.bmp_4991_0.png | Predicted: 0 | Actual: 0 | Probability: 94.49%
Image: 6.bmp_1099_0.png | Predicted: 0 | Actual: 0 | Probability: 93.09%
Image: 6.bmp_1448_0.png | Predicted: 0 | Actual: 0 | Probability: 94.92%
